aleatorio,grado,cercania,harmonica,pagerank,intermediacion,num_ataques
1.0,0.9995517705064993,0.2514567458538772,0.9991035410129987,0.9986553115194979,0.25773195876288657,0.1076
1.0,0.9995515695067264,0.25112107623318386,0.9991031390134529,0.9986547085201793,0.257847533632287,0.108
1.0,0.9995513683266039,0.2512337371018394,0.9991027366532077,0.9986541049798116,0.2579632122027815,0.1084
1.0,0.9995511669658886,0.2513464991023339,0.9991023339317774,0.998653500897666,0.2580789946140036,0.1088
1.0,0.9995509654243376,0.25145936237090255,0.9991019308486754,0.998652896273013,0.2577458464301751,0.1092
1.0,0.9995507637017071,0.25112309074573225,0.9991015274034142,0.9986522911051213,0.2574123989218329,0.1096
1.0,0.9995505617977528,0.2512359550561798,0.9991011235955056,0.9977528089887641,0.2575280898876405,0.11
1.0,0.9995503597122302,0.25134892086330934,0.9991007194244604,0.997751798561151,0.25764388489208634,0.1104
1.0,0.9995501574448943,0.25101214574898784,0.9991003148897886,0.9977507872244714,0.25775978407557354,0.1108
1.0,0.9995499549954996,0.25112511251125114,0.9990999099909991,0.9977497749774977,0.2578757875787579,0.1112
1.0,0.9995497523638001,0.25123818099954975,0.9990995047276002,0.9977487618190004,0.2579918955425484,0.1116
1.0,0.9995495495495496,0.25135135135135134,0.9990990990990991,0.9977477477477478,0.2581081081081081,0.112
1.0,0.9995493465525012,0.25146462370437134,0.9990986931050022,0.9977467327625056,0.2582244254168544,0.1124
1.0,0.9995491433724075,0.2515779981965735,0.9990982867448152,0.9977457168620378,0.2583408476104599,0.1128
1.0,0.9995489400090212,0.2516914749661705,0.9990978800180425,0.9972936400541272,0.2580063148398737,0.1132
1.0,0.9995487364620939,0.25135379061371843,0.9990974729241877,0.9972924187725631,0.25767148014440433,0.1136
1.0,0.999548532731377,0.2514672686230248,0.9990970654627539,0.9972911963882618,0.25733634311512416,0.114
1.0,0.9995483288166215,0.25158084914182477,0.999096657633243,0.997289972899729,0.25700090334236675,0.1144
1.0,0.9995481247175779,0.2516945323090827,0.9990962494351558,0.9972887483054677,0.25666516041572524,0.1148
1.0,0.9995479204339964,0.25180831826401445,0.9990958408679927,0.9972875226039783,0.2563291139240506,0.1152
1.0,0.9995477159656264,0.25192220714608776,0.9990954319312528,0.9972862957937585,0.2564450474898236,0.1156
1.0,0.9995475113122172,0.2515837104072398,0.9990950226244344,0.9972850678733032,0.25656108597285066,0.116
1.0,0.9995473064735174,0.25169760072430963,0.9990946129470348,0.9972838388411046,0.25622453598913536,0.1164
1.0,0.9995471014492754,0.2513586956521739,0.9990942028985508,0.9972826086956522,0.2558876811594203,0.1168
1.0,0.9995468962392388,0.25147258722247395,0.9990937924784775,0.9972813774354327,0.2560036248300861,0.1172
1.0,0.9995466908431551,0.2515865820489574,0.99909338168631,0.9972801450589301,0.25611967361740706,0.1176
1.0,0.999546485260771,0.25170068027210885,0.999092970521542,0.9972789115646259,0.2562358276643991,0.118
1.0,0.9995462794918331,0.2518148820326679,0.9990925589836661,0.9972776769509982,0.25635208711433755,0.1184
